postcode,easting,northing,price
EH14 7HS,315861.0,665819.0,495000
EH14 3EA,319540.0,669157.0,429393
EH21 8RL,331834.0,672101.0,456000
EH4 1HT,323772.0,674453.0,375200
EH3 6PW,325553.0,674670.0,2300
EH6 8SF,326633.0,675138.0,295000
EH3 8AP,324440.0,672893.0,180000
EH16 4XU,329788.0,669666.0,300000
EH14 5HT,318723.0,668130.0,368500
EH14 7DB,316149.0,667246.0,540000
EH15 2NL,331699.0,673016.0,81081
EH4 2HJ,323517.0,674390.0,330000
EH16 5JY,327512.0,671474.0,591206
EH3 5AQ,324825.0,674564.0,350000
EH11 1TU,322961.0,672243.0,198000
EH3 5DH,325085.0,674802.0,332500
EH8 9DB,326059.0,673040.0,377750
EH5 2AY,324145.0,676521.0,165000
EH29 9FF,312856.0,674787.0,480000
EH3 7QA,324288.0,673823.0,272500
EH15 1JA,330497.0,674019.0,160000
EH4 3DX,323344.0,673908.0,1835
EH6 6AN,326748.0,676959.0,225000
EH15 2RJ,331663.0,672830.0,85000
EH10 5LE,323667.0,670633.0,450000
EH14 2RT,319852.0,670082.0,100000
EH14 1TJ,321896.0,671135.0,255000
EH7 6NL,328807.0,674545.0,160000
EH9 3DT,326383.0,671292.0,130000
EH15 1AH,330492.0,673937.0,280000
EH22 1LG,331147.0,670160.0,110000
EH8 8HB,327129.0,674052.0,177500
EH12 7RA,319250.0,672296.0,260000
EH11 1TL,323117.0,672262.0,150000
EH12 5BA,323871.0,673642.0,630000
EH21 8FR,333362.0,671042.0,269995
EH5 2BT,323725.0,676490.0,190000
EH10 5NH,323992.0,670533.0,738000
EH9 1HD,325533.0,672138.0,626000
EH11 2JW,323498.0,672320.0,449500
EH4 2BQ,322330.0,674490.0,195000
EH6 7FD,327558.0,676435.0,338995
EH15 1BF,330040.0,673937.0,273995
EH3 8DZ,324321.0,673215.0,150000
EH12 7FL,320862.0,672698.0,329995
EH21 8FR,333362.0,671042.0,227995
EH14 1LP,322387.0,670838.0,321790
EH4 8GP,318135.0,674464.0,284995
EH3 5RE,324797.0,675871.0,108000
EH4 1DZ,324170.0,674572.0,215000
EH7 4GN,325470.0,675454.0,459050
EH17 7JJ,328557.0,669423.0,315000
EH16 6QN,327654.0,668244.0,235000
EH14 7BU,316159.0,667110.0,680000
EH11 1SN,323239.0,671789.0,586550
EH14 4AA,317042.0,668142.0,400000
EH7 4EG,325625.0,675236.0,185000
EH6 8LQ,327031.0,675327.0,215000
EH12 7BW,320774.0,671990.0,206000
EH21 8QY,332195.0,671969.0,190321
EH8 7BS,328725.0,674192.0,239293
EH7 4HF,325380.0,675411.0,285000
EH21 6TH,333436.0,672256.0,179000
EH3 9PW,324348.0,672465.0,280000
EH6 8JZ,327091.0,675177.0,175000
EH17 7DP,329614.0,669576.0,231000
EH11 1GW,322907.0,671965.0,75000
EH11 4SL,320658.0,670848.0,198000
EH14 1RX,322415.0,671844.0,245000
EH1 1NB,326057.0,673593.0,249500
EH5 2AY,324145.0,676521.0,243050
EH12 5LY,323121.0,673113.0,305000
EH7 5AG,326737.0,674837.0,265000
EH3 9PW,324348.0,672465.0,280000
EH7 5AG,326737.0,674837.0,265000
EH14 1RX,322415.0,671844.0,245000
EH7 5QL,327327.0,674738.0,226000
EH11 3BD,321802.0,672185.0,165000
EH17 8RA,328938.0,668361.0,150021
EH17 8GA,327893.0,667373.0,265000
EH1 1QR,325923.0,673533.0,230000
EH8 9NE,326195.0,672689.0,219219
EH21 8RR,332061.0,672014.0,295000
EH6 8PN,326883.0,675291.0,166750
EH4 2RZ,322191.0,675124.0,137373
EH12 7FL,320862.0,672698.0,342995
EH11 1FP,323755.0,672173.0,279000
EH6 7FD,327558.0,676435.0,288995
EH17 8LR,328575.0,668607.0,201300
EH30 9DZ,311639.0,678217.0,560000
EH12 7FL,320862.0,672698.0,319995
EH9 2HN,325406.0,671074.0,410000
EH6 6QB,326997.0,676726.0,239950
EH21 8FR,333362.0,671042.0,349995
EH21 6SX,333821.0,671449.0,380000
EH21 8FR,333362.0,671042.0,269995
EH12 0DH,317282.0,673388.0,409995
EH17 8YQ,328185.0,667354.0,369995
EH12 7PF,319741.0,672051.0,265000
EH6 7FD,327558.0,676435.0,334995
EH8 9HX,326245.0,672815.0,299500
EH14 3BZ,319508.0,669408.0,310000
EH14 1QD,322243.0,671250.0,190100
EH7 5HU,326372.0,674765.0,291051
EH12 0AG,317672.0,673340.0,550000
EH16 4SG,330622.0,671242.0,345000
EH7 4GQ,326277.0,675180.0,310000
EH7 5DP,327048.0,674403.0,270000
EH6 7PX,328139.0,675479.0,302500
EH16 4ZD,330303.0,670878.0,265555
EH4 4BL,322639.0,675842.0,175000
EH3 6LS,325293.0,674409.0,525000
EH4 1HT,323772.0,674453.0,260000
EH16 6RZ,327611.0,669429.0,135000
EH11 1TR,323104.0,672226.0,160000
EH3 5LL,325273.0,675219.0,180000
EH17 8RH,329397.0,668568.0,235000
EH4 2GH,323178.0,675551.0,265000
EH15 3HG,330270.0,671798.0,195000
EH10 5JB,324381.0,670915.0,235050
EH4 1BT,323851.0,674447.0,360555
EH1 3AZ,326215.0,674460.0,225000
EH12 9JB,318474.0,672314.0,340000
EH11 1GX,322920.0,671911.0,261000
EH7 6FH,327432.0,674982.0,245542
EH6 8RQ,326817.0,675187.0,285000
EH16 5XP,326719.0,672724.0,276122
EH4 7LJ,319513.0,674153.0,150000
EH3 5AU,324679.0,674576.0,205000
EH6 6NG,325647.0,677521.0,330000
EH3 5LL,325273.0,675219.0,180000
EH17 8RH,329397.0,668568.0,235000
EH4 2GH,323178.0,675551.0,265000
EH15 2RJ,331663.0,672830.0,175000
EH9 1EP,325237.0,672405.0,441067
EH12 7TB,319509.0,672661.0,260000
EH3 5DN,324961.0,674806.0,620000
EH14 1PS,322633.0,671642.0,260000
EH3 6NX,325697.0,674503.0,358000
EH8 7AD,328257.0,674133.0,217500
EH12 6DB,322785.0,673207.0,330000
EH14 2BZ,321060.0,670698.0,158212
EH16 5PL,327257.0,671345.0,465500
EH15 3DT,330988.0,672750.0,130550
EH4 6EB,318505.0,675558.0,220000
EH6 4TJ,325275.0,676434.0,170000
EH12 0EB,317079.0,673387.0,435000
EH6 5ER,326593.0,675528.0,155172
EH28 8AR,313644.0,672496.0,211600
EH4 1PN,324260.0,674455.0,645000
EH11 1FP,323755.0,672173.0,510000
EH6 6EA,326937.0,676483.0,300000
EH16 5EE,327465.0,671830.0,213750
EH9 1RA,326387.0,672321.0,270000
EH16 6HH,327255.0,670085.0,475000
EH3 5DH,325085.0,674802.0,325000
EH4 2BT,322067.0,674612.0,265000
EH11 2BW,324158.0,673036.0,317500
EH6 6EZ,326587.0,676859.0,225000
EH17 8LP,328614.0,668838.0,246009
EH6 7ED,327174.0,676095.0,260000
EH21 8FR,333362.0,671042.0,261995
EH7 4FN,326389.0,675045.0,385000
EH12 8DD,319134.0,673715.0,345000
EH12 0AG,317672.0,673340.0,529000
EH28 8QD,313452.0,672262.0,260000
EH11 4NW,319898.0,670629.0,120000
EH21 8SS,332293.0,671630.0,296000
EH9 1LS,326030.0,672379.0,450500
EH14 5RY,317563.0,667539.0,263260
EH9 3DN,326072.0,671072.0,246400
EH16 4DN,329140.0,671494.0,180000
EH14 1SE,322026.0,671420.0,235000
EH9 3DN,326072.0,671072.0,246400
EH14 1SE,322026.0,671420.0,235000
EH11 1GU,322869.0,671930.0,240000
EH1 3NR,326005.0,674641.0,235000
EH11 2HG,323624.0,672920.0,225000
EH7 6ED,327974.0,675047.0,168168
EH10 4NJ,324450.0,672125.0,445000
EH16 5JG,327652.0,671803.0,320000
EH13 9DF,323130.0,669084.0,125000
EH7 5JD,326413.0,674599.0,380000
EH17 8SW,326970.0,668210.0,240000
EH16 4DN,329140.0,671494.0,180000
EH17 7LG,328782.0,669304.0,335000
EH7 4EA,325427.0,675012.0,315000
EH8 7AN,328037.0,674160.0,180000
EH11 3LS,321193.0,671674.0,180000
EH6 5FJ,326217.0,675855.0,239995
EH21 6TQ,333313.0,672255.0,142500
EH3 8DG,324506.0,672965.0,420000
EH17 8TU,327716.0,667314.0,315000
EH13 9JW,323812.0,669220.0,168000
EH11 1HX,323884.0,672310.0,270000
EH14 3JT,320010.0,669709.0,180000
EH6 7FD,327558.0,676435.0,284995
EH6 6AN,326748.0,676959.0,560000
EH6 7FD,327558.0,676435.0,286995
EH12 7DW,319072.0,672779.0,260000
EH11 1QR,323009.0,671875.0,252000
EH6 8JW,327148.0,675557.0,167500
EH3 6RY,325388.0,674682.0,255000
EH7 5EF,326688.0,674522.0,450000
EH3 9PW,324348.0,672465.0,280057
EH7 5UQ,327551.0,674511.0,194194
EH6 6PL,327043.0,676645.0,300000
EH14 7FE,315710.0,667020.0,1370
EH6 7FD,327558.0,676435.0,336995
EH12 7FJ,320862.0,672698.0,284995
EH6 4RN,325673.0,675956.0,270000
EH4 3AU,323864.0,674134.0,360000
EH2 1EN,325206.0,674074.0,510000
EH1 1TA,326146.0,673664.0,177500
EH11 1FP,323755.0,672173.0,510000
EH17 7SF,329051.0,670013.0,180000
EH7 5FP,327686.0,674502.0,300000
EH6 4ST,325471.0,676175.0,352000
EH4 6EB,318505.0,675558.0,216000
EH7 5JS,326284.0,674632.0,387000
EH4 2GJ,323197.0,675486.0,364000
EH12 8HJ,318326.0,673304.0,651500
EH14 7HR,316485.0,665964.0,925000
EH14 7HR,316485.0,665964.0,925000
EH28 8AD,312981.0,670472.0,710000
EH11 1FP,323755.0,672173.0,400000
EH11 1FN,323770.0,672198.0,282500
EH17 7DT,329619.0,669003.0,380000
EH15 3SJ,330755.0,671843.0,335000
EH11 1FN,323770.0,672198.0,425000
EH3 6NL,325587.0,674467.0,570222
EH12 7HY,320275.0,672472.0,260000
EH12 5YR,321404.0,672877.0,220000
EH4 8GP,318135.0,674464.0,285995
EH11 1FN,323770.0,672198.0,500000
EH11 2BW,324158.0,673036.0,291100
EH15 1BF,330040.0,673937.0,260995
EH12 7BY,320880.0,672174.0,237200
EH4 3AA,324156.0,674166.0,475000
EH6 7FD,327558.0,676435.0,329995
EH3 5JA,324618.0,674951.0,250000
EH6 7FD,327558.0,676435.0,332995
EH6 6EZ,326587.0,676859.0,227500
EH9 1JG,325608.0,672295.0,340416
EH6 7FD,327558.0,676435.0,283995
EH30 9DZ,311639.0,678217.0,560000
EH12 7BN,320714.0,672012.0,170000
EH14 2AE,321030.0,671229.0,335000
EH11 3RE,320502.0,671495.0,185100
EH8 7HA,328436.0,674003.0,323500
EH6 5SD,326542.0,675670.0,200273
EH7 4NL,326016.0,675248.0,285000
EH16 4PA,329553.0,671665.0,177500
EH6 5GB,326193.0,675919.0,255000
EH8 8FW,326314.0,673859.0,395000
EH11 1FP,323755.0,672173.0,285000
EH9 2PW,325982.0,671240.0,550000
EH6 7EN,327218.0,676048.0,285000
EH11 1FN,323770.0,672198.0,430000
EH11 1FN,323770.0,672198.0,280000
EH8 7EN,328678.0,673965.0,425000
EH12 5JF,323278.0,673090.0,250000
EH11 1FP,323755.0,672173.0,525000
EH29 9FQ,312498.0,674981.0,235000
EH10 4NH,324404.0,672195.0,360000
EH10 4HX,324698.0,672550.0,412000
EH3 9QN,324763.0,672837.0,367500
EH5 3NJ,324250.0,676576.0,229000
EH6 4JW,325805.0,676852.0,215000
EH17 8ZQ,328932.0,667736.0,300000
EH11 3BU,321475.0,672162.0,185000
EH7 4GQ,326277.0,675180.0,350000
EH6 4JR,325694.0,676894.0,195000
EH12 7AN,320428.0,672675.0,620000
EH6 4JW,325805.0,676852.0,215000
EH28 8AQ,313631.0,672535.0,360000
EH4 2TA,321530.0,675288.0,160000
EH16 6XZ,326891.0,668738.0,270000
EH6 7NQ,327973.0,675714.0,461580
EH1 3SA,325768.0,674605.0,361000
EH16 6GJ,328319.0,668995.0,405000
EH3 6LB,325503.0,674414.0,790000
EH12 7FJ,320862.0,672698.0,499995
EH11 1SP,323203.0,671749.0,275000
EH8 8HB,327129.0,674052.0,165000
EH14 2NR,320576.0,670577.0,120000
EH30 9RL,312617.0,678235.0,189000
EH5 3RF,324204.0,676574.0,222500
EH17 8ZD,329267.0,668113.0,373995
EH12 8BA,319659.0,673104.0,220000
EH4 7DE,320022.0,674669.0,168000
EH5 3NJ,324250.0,676576.0,229000
EH16 4WJ,330021.0,670893.0,259000
EH9 1NW,326273.0,672248.0,185000
EH4 6EZ,318649.0,675019.0,225000
EH29 9BJ,312652.0,674735.0,240000
EH13 9DD,323061.0,668961.0,230000
EH4 1AT,324045.0,674534.0,415000
EH4 6NU,318938.0,677063.0,285100
EH4 5AD,320862.0,675474.0,456146
EH9 2QY,325427.0,671855.0,137000
EH8 9UW,326431.0,673295.0,210000
EH13 0NA,321268.0,669405.0,382300
EH3 9PW,324348.0,672465.0,345000
EH11 1JQ,324152.0,672483.0,280000
EH6 8PF,326709.0,675315.0,316000
EH6 6LT,326762.0,676677.0,138000
EH28 8AQ,313631.0,672535.0,382000
EH14 5TX,319394.0,668445.0,198000
EH14 5BH,320249.0,668729.0,305000
EH14 1XH,323257.0,670941.0,330000
EH7 5QX,327203.0,674824.0,215000
EH11 1DU,323719.0,672292.0,175000
EH12 8AD,319865.0,673107.0,360000
EH4 3BE,324042.0,673904.0,205000
EH4 5AY,320753.0,675377.0,264995
EH5 2PU,323753.0,676022.0,216000
EH11 1DW,323720.0,672441.0,220000
EH12 6JQ,321867.0,673141.0,135000
EH12 8AF,319704.0,673187.0,400000
EH7 6HZ,328234.0,674794.0,69000
EH4 5AX,320784.0,675407.0,275000
EH6 4HG,325995.0,676652.0,383000
EH1 2HY,325276.0,673322.0,333000
EH6 8RJ,326888.0,675047.0,166300
EH16 6UU,326782.0,668541.0,210000
EH12 7UN,319638.0,672717.0,250000
EH4 6QS,319314.0,676552.0,400000
EH7 6LN,328449.0,674833.0,217000
EH12 5SX,321407.0,672787.0,430000
EH11 1ED,323845.0,672425.0,260000
EH14 3GA,320296.0,669351.0,176000
EH13 9AA,322646.0,669710.0,280000
EH11 1DY,323727.0,672336.0,159000
EH16 5RJ,328054.0,670552.0,240000
EH3 7SG,323967.0,673747.0,450000
EH9 2QX,325427.0,671855.0,130000
EH4 6PB,318627.0,676202.0,1020
EH10 4PA,324076.0,672339.0,290000
EH1 2HY,325276.0,673322.0,277000
EH3 5RD,324756.0,675840.0,155000
EH7 5YG,326724.0,674890.0,168000
EH16 5PN,327195.0,671162.0,360000
EH12 9LA,318806.0,672222.0,515000
EH13 9PY,323373.0,668642.0,190000
EH7 4AZ,326101.0,674858.0,300000
EH3 5EW,325220.0,674897.0,240000
EH5 3NL,324232.0,676665.0,155000
EH9 3AB,326318.0,671275.0,335000
EH13 0JH,321177.0,669252.0,980000
EH10 5QE,324483.0,670851.0,343000
EH16 5JB,327685.0,671843.0,410000
EH7 6DU,327949.0,675115.0,145000
EH13 9HY,323576.0,669062.0,135000
EH4 3LX,322045.0,674233.0,285000
EH14 3EW,319986.0,669178.0,280127
EH11 2LT,323396.0,672596.0,190000
EH14 7LQ,316274.0,666126.0,190000
EH8 7SP,329374.0,673802.0,230000
EH9 1AR,325240.0,672042.0,555000
EH17 8ZT,328943.0,667873.0,429995
EH7 4FT,326389.0,675045.0,570000
EH17 8HZ,328303.0,668387.0,350000
EH10 6TJ,325034.0,669048.0,325000
EH11 1TS,323078.0,672263.0,122500
EH8 8EZ,327194.0,674169.0,147000
EH5 2LZ,322912.0,676058.0,195000
EH6 8ET,327727.0,675413.0,292000
EH12 9LU,318765.0,671826.0,325000
EH10 7EU,324995.0,667803.0,508000
EH29 9DR,311972.0,674193.0,150000
EH15 2RH,331721.0,672851.0,225000
EH6 5ES,326686.0,675508.0,205000
EH15 2RH,331721.0,672851.0,225000
EH11 1JQ,324152.0,672483.0,286700
EH4 4EF,322137.0,676170.0,130000
EH3 9LR,324996.0,672732.0,315000
EH6 5ES,326686.0,675508.0,205000
EH6 7BG,327282.0,676375.0,312150
EH5 1AD,321964.0,676656.0,167000
EH16 6GA,328097.0,668958.0,405000
EH11 1TR,323104.0,672226.0,150250
EH5 2GF,323603.0,676126.0,285000
EH6 8LQ,327031.0,675327.0,182000
EH15 1HZ,330561.0,674033.0,205205
EH6 4PP,325929.0,676680.0,450000
EH10 4NB,324404.0,672255.0,390000
EH3 5LW,325339.0,675117.0,172500
EH17 8YQ,328185.0,667354.0,202396
EH17 8WX,328092.0,667286.0,319995
EH6 8RP,326970.0,675127.0,145000
EH4 8FX,318380.0,674709.0,214995
EH5 1RU,323043.0,677274.0,228155
EH6 5ES,326686.0,675508.0,217000
EH5 1FB,322051.0,676686.0,180000
EH17 8YY,329251.0,668204.0,371995
EH6 6EZ,326587.0,676859.0,347500
EH12 5UE,321538.0,672798.0,187000
EH29 9AD,312643.0,674561.0,145000
EH6 5FB,326087.0,675395.0,164995
EH3 7RY,324020.0,673749.0,545000
EH11 2SW,322255.0,672191.0,250000
EH14 2DA,321100.0,670790.0,162270
EH6 6LG,325847.0,677712.0,345000
EH4 7LP,319581.0,674177.0,125000
EH12 9HJ,319153.0,672007.0,265000
EH21 8FR,333362.0,671042.0,323995
EH5 3NH,324272.0,676417.0,456000
EH5 3SU,324916.0,676460.0,394000
EH17 8UZ,327349.0,667552.0,320000
EH6 5GD,326228.0,675912.0,255000
EH12 9HJ,319153.0,672007.0,165000
EH10 5JF,324137.0,670905.0,241000
EH8 7PF,328905.0,673096.0,140000
EH16 6DN,327490.0,669935.0,159000
EH1 3RZ,325806.0,674615.0,366000
EH14 1NF,322724.0,671994.0,235000
EH14 7HB,316255.0,665622.0,184000
EH6 4AG,326450.0,676388.0,175000
EH4 1NH,324474.0,674527.0,345000
EH7 5PD,326920.0,674828.0,216130
EH9 1QG,326344.0,672259.0,180000
EH5 2GS,323002.0,676085.0,225225
